frame_path,mean_brightness,brightness_std,contrast,low_key_ratio,high_key_ratio,saturation_mean,saturation_std,hue_mean,hue_std,edge_density,center_brightness,vertical_symmetry,horizontal_symmetry,texture_contrast,texture_homogeneity,dark_regions_count,bright_regions_count
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_061769.png,37.209828798125564,29.922037852812007,0.8041433873489088,0.9246365621172586,0.010047792747217637,0.0,0.0,0.0,0.0,0.02821303051280686,12.857493743010814,0.9322180387145007,0.9134583478207301,7.445386806246625,0.03385914276477466,2,4
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_062020.png,44.99792321209862,38.79022258890771,0.8620447285948006,0.8929622184354864,0.027534080621971352,0.0,0.0,0.0,0.0,0.02883872943181213,0.7985249480803063,0.8785572432285125,0.8970767826806957,8.195775834915558,0.026074995245359306,6,6
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_062374.png,45.966548405133395,41.34440976466275,0.8994455992284376,0.8806579157569626,0.034985888492464985,0.0,0.0,0.0,0.0,0.04201834495979551,6.776329277384313,0.908468549036314,0.8779284902096522,10.022134130304732,0.024578617692100953,3,9
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_062804.png,81.54466092443687,69.24483469606878,0.8491645415672016,0.6341724798977582,0.1608545449704457,0.0,0.0,0.0,0.0,0.0638279461100165,-7.901908381702967,0.7427577895208353,0.7137434754507799,24.097487352158495,0.014691648085571437,5,20
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_062884.png,65.43005152031525,57.9747514175125,0.8860569414484772,0.737003434687683,0.08350750838702806,0.0,0.0,0.0,0.0,0.06809468022791416,35.16159340220459,0.8176434304484881,0.819186507874357,20.103321183763388,0.01777602055179295,1,22
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_063144.png,68.34983225943874,61.84402082552629,0.9048159840436825,0.7187250386069546,0.09896027477501465,0.0,0.0,0.0,0.0,0.059780872250918576,10.489150114489576,0.7739047267024388,0.7802036901879341,19.142226655651818,0.016496623694753618,3,25
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_063197.png,101.13116047180361,82.03945913790407,0.8112184085898596,0.5578505245220725,0.2790517333191331,0.0,0.0,0.0,0.0,0.1047812716332073,-2.120922972469245,0.6717938738411388,0.6370227642683891,25.74202667923275,0.012557300614379529,7,13
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_063306.png,59.86821715746312,55.48209326879166,0.9267370202488417,0.7619515149901486,0.06216052505458224,0.0,0.0,0.0,0.0,0.05569386016294797,18.06177112732307,0.792102463222895,0.8117857452369094,16.06206639601763,0.018334483302169816,2,14
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_063576.png,78.23407795942276,68.45937929994204,0.8750582993761832,0.6840453432025134,0.15619508493530007,0.0,0.0,0.0,0.0,0.053723574205229246,16.87257042441024,0.704159161934117,0.7355127598725736,18.200893459592024,0.014767804509896634,2,20
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_063675.png,67.35384937962618,59.662875794715404,0.8858124109560032,0.7557477767719261,0.09759904680760424,0.0,0.0,0.0,0.0,0.06754552958091485,3.096454150913246,0.7728570138316788,0.8000548954871367,21.170120613118144,0.01725514729261195,2,28
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_064288.png,65.96457479098993,46.772226282976774,0.7090506739453781,0.7446582618882794,0.04560945737259705,0.0,0.0,0.0,0.0,0.07508054209489323,16.663853240321643,0.8144080945653729,0.8394284291276551,17.845215958834615,0.022136983088056623,6,18
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_064511.png,67.07993636508866,56.774205529639055,0.8463664177616932,0.7602175302199266,0.09309268331647053,0.0,0.0,0.0,0.0,0.049486793758986104,3.445211406358169,0.8079094921423493,0.7618256312589469,14.709702175942425,0.01773204919276899,3,6
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_064734.png,67.62594520474998,57.25436801121259,0.8466331635469369,0.739496245806486,0.09607806592470312,0.0,0.0,0.0,0.0,0.05957452473507641,-19.687742957558967,0.7786961656167872,0.8038780803337896,16.269848993820215,0.01766239926929441,4,16
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_064911.png,58.68024122690239,43.86880720717451,0.7475907769837772,0.7909133872943181,0.03508240587890729,0.0,0.0,0.0,0.0,0.07495407103679642,-2.191676873102935,0.8370395487658826,0.8360389003569904,17.219796462626253,0.02389645339617652,3,12
